,datetime,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,TOA_SW_DWN,RH2M,QV2M,PS,WS2M,CLOUD_AMT,ALLSKY_SFC_LW_DWN,T2M
5620,2025-03-22 04:00:00,0.0,0.0,0.0,0.0,60.09,7.8,94.16,1.04,31.27,352.48,17.14
5621,2025-03-22 05:00:00,0.0,0.0,0.0,0.0,59.69,7.54,94.21,1.05,25.9,335.75,16.72
5622,2025-03-22 06:00:00,36.78,31.99,56.82,108.5,55.44,7.43,94.28,1.12,17.03,337.58,17.67
5623,2025-03-22 07:00:00,251.62,96.95,468.31,433.42,41.78,7.15,94.35,2.05,10.68,344.33,21.62
5624,2025-03-22 08:00:00,509.38,134.68,607.83,735.97,25.39,5.89,94.4,2.98,6.46,351.38,26.71
5625,2025-03-22 09:00:00,743.45,152.87,760.19,988.72,16.56,4.76,94.4,2.75,0.83,353.02,30.42
5626,2025-03-22 10:00:00,910.65,208.0,757.66,1174.45,12.98,4.29,94.35,1.74,2.07,360.6,32.88
5627,2025-03-22 11:00:00,1009.72,173.99,818.59,1280.47,11.56,4.27,94.24,1.31,0.42,361.2,34.85
5628,2025-03-22 12:00:00,1025.2,152.99,827.03,1299.57,11.21,4.46,94.12,2.11,0.27,371.45,36.18
5629,2025-03-22 13:00:00,960.8,166.28,818.93,1230.5,11.22,4.62,94.0,2.95,0.11,374.65,36.77
5630,2025-03-22 14:00:00,821.5,155.64,813.49,1077.93,11.45,4.68,93.92,3.54,0.26,376.15,36.62
5631,2025-03-22 15:00:00,620.0,114.64,781.67,852.3,12.15,4.74,93.9,3.8,0.41,375.5,35.77
5632,2025-03-22 16:00:00,375.27,97.85,630.13,568.97,13.62,4.89,93.92,3.72,0.52,373.7,34.27
5633,2025-03-22 17:00:00,132.93,51.29,396.24,256.48,17.68,5.43,93.98,2.81,0.62,363.3,31.5
5634,2025-03-22 18:00:00,0.0,0.0,0.0,0.0,28.47,6.65,94.07,1.92,0.72,360.77,26.76
5635,2025-03-22 19:00:00,0.0,0.0,0.0,0.0,37.8,7.97,94.15,1.96,0.83,358.7,25.03
5636,2025-03-22 20:00:00,0.0,0.0,0.0,0.0,49.1,9.41,94.22,1.65,0.93,356.42,23.44
5637,2025-03-22 21:00:00,0.0,0.0,0.0,0.0,59.84,10.59,94.26,1.39,1.03,354.17,22.12
5638,2025-03-22 22:00:00,0.0,0.0,0.0,0.0,68.34,11.37,94.25,1.24,1.14,351.75,21.1
5639,2025-03-22 23:00:00,0.0,0.0,0.0,0.0,73.88,11.7,94.22,1.14,1.24,341.42,20.29
5640,2025-03-23 00:00:00,0.0,0.0,0.0,0.0,76.36,11.62,94.16,1.08,2.89,350.12,19.64
5641,2025-03-23 01:00:00,0.0,0.0,0.0,0.0,75.82,11.21,94.11,1.04,0.17,346.23,19.17
5642,2025-03-23 02:00:00,0.0,0.0,0.0,0.0,72.57,10.51,94.08,1.03,40.02,379.83,18.84
5643,2025-03-23 03:00:00,0.0,0.0,0.0,0.0,67.14,9.56,94.08,1.08,15.66,356.05,18.58
5644,2025-03-23 04:00:00,0.0,0.0,0.0,0.0,59.86,8.42,94.12,1.14,19.79,357.75,18.4
5645,2025-03-23 05:00:00,0.0,0.0,0.0,0.0,52.02,7.21,94.19,1.2,16.9,343.7,18.19
5646,2025-03-23 06:00:00,37.42,29.42,70.01,112.22,42.52,6.42,94.26,1.25,11.05,350.02,19.58
5647,2025-03-23 07:00:00,247.9,100.9,383.98,437.75,26.74,5.4,94.33,2.57,7.85,356.1,24.37
5648,2025-03-23 08:00:00,500.9,149.26,641.37,739.92,17.76,4.86,94.37,2.35,5.15,363.4,29.56
5649,2025-03-23 09:00:00,729.45,167.66,734.27,992.22,13.79,4.71,94.37,1.68,1.29,371.88,33.46
5650,2025-03-23 10:00:00,896.22,183.17,786.26,1177.45,12.15,4.61,94.32,1.22,0.95,378.73,35.35
5651,2025-03-23 11:00:00,992.83,201.02,774.49,1282.97,11.07,4.54,94.23,0.84,0.94,376.52,36.74
5652,2025-03-23 12:00:00,986.2,227.89,756.3,1301.65,10.29,4.45,94.11,0.45,1.09,387.38,37.7
5653,2025-03-23 13:00:00,918.17,218.33,737.85,1232.18,9.79,4.36,94.0,0.8,3.21,390.67,38.23
5654,2025-03-23 14:00:00,768.08,245.14,649.15,1079.3,9.81,4.36,93.93,1.52,12.12,399.1,38.17
5655,2025-03-23 15:00:00,562.95,213.6,550.42,853.47,10.61,4.53,93.89,2.11,14.92,396.98,37.43
5656,2025-03-23 16:00:00,325.35,160.46,400.69,570.08,12.26,4.84,93.91,2.55,12.82,391.27,35.98
5657,2025-03-23 17:00:00,105.3,66.75,161.08,257.95,16.5,5.55,93.96,2.47,11.38,380.3,33.1
5658,2025-03-23 18:00:00,0.0,0.0,0.0,0.0,25.85,6.77,94.05,2.17,11.06,375.1,28.72
5659,2025-03-23 19:00:00,0.0,0.0,0.0,0.0,35.37,8.15,94.16,2.58,9.48,370.42,26.53
5660,2025-03-23 20:00:00,0.0,0.0,0.0,0.0,46.44,9.58,94.27,2.38,7.9,366.8,24.67
5661,2025-03-23 21:00:00,0.0,0.0,0.0,0.0,56.2,10.65,94.34,1.79,6.32,364.05,23.26
5662,2025-03-23 22:00:00,0.0,0.0,0.0,0.0,62.89,11.13,94.35,1.31,4.75,361.25,22.13
5663,2025-03-23 23:00:00,0.0,0.0,0.0,0.0,64.88,10.95,94.32,1.16,3.16,350.0,21.35
5664,2025-03-24 00:00:00,0.0,0.0,0.0,0.0,63.05,10.34,94.27,1.12,1.58,356.05,20.88
5665,2025-03-24 01:00:00,0.0,0.0,0.0,0.0,60.06,9.6,94.21,1.11,0.0,353.83,20.46
5666,2025-03-24 02:00:00,0.0,0.0,0.0,0.0,57.5,8.94,94.15,1.13,11.47,361.02,20.01
5667,2025-03-24 03:00:00,0.0,0.0,0.0,0.0,55.62,8.42,94.13,1.14,4.13,352.05,19.58
5668,2025-03-24 04:00:00,0.0,0.0,0.0,0.0,53.8,7.94,94.16,1.15,4.96,350.38,19.18
5669,2025-03-24 05:00:00,0.0,0.0,0.0,0.0,51.54,7.44,94.21,1.16,9.0,341.62,18.84
5670,2025-03-24 06:00:00,30.77,28.46,20.88,115.97,45.34,7.01,94.28,1.14,5.97,350.52,19.96
5671,2025-03-24 07:00:00,210.23,136.92,220.79,442.08,30.81,6.13,94.36,2.29,5.6,358.12,24.12
5672,2025-03-24 08:00:00,434.7,237.44,375.27,743.88,17.01,4.67,94.4,2.74,4.26,365.15,29.62
5673,2025-03-24 09:00:00,655.15,292.09,495.65,995.7,11.97,4.07,94.39,3.04,2.64,371.98,33.4
5674,2025-03-24 10:00:00,828.45,302.62,563.95,1180.45,10.95,4.18,94.34,2.82,1.88,377.62,35.46
5675,2025-03-24 11:00:00,928.78,332.33,607.75,1285.5,10.85,4.48,94.24,2.47,1.34,377.52,36.88
5676,2025-03-24 12:00:00,964.05,298.14,614.79,1303.7,10.65,4.63,94.11,2.08,0.58,383.02,37.79
5677,2025-03-24 13:00:00,894.5,267.97,661.73,1233.82,10.34,4.61,93.99,1.74,1.1,393.7,38.23
5678,2025-03-24 14:00:00,751.05,259.75,607.0,1080.65,10.17,4.52,93.9,1.61,1.61,395.75,38.16
5679,2025-03-24 15:00:00,544.15,232.96,462.4,854.62,10.26,4.43,93.84,1.52,9.18,398.73,37.62
5680,2025-03-24 16:00:00,309.23,152.78,346.02,571.17,10.84,4.4,93.84,1.52,7.04,393.9,36.49
5681,2025-03-24 17:00:00,98.95,66.5,141.54,259.42,17.6,6.01,93.87,0.89,6.49,382.38,33.35
5682,2025-03-24 18:00:00,0.0,0.0,0.0,0.0,23.56,6.16,93.96,1.1,7.13,379.23,28.68
5683,2025-03-24 19:00:00,0.0,0.0,0.0,0.0,28.29,6.73,94.07,1.33,6.12,374.45,27.07
5684,2025-03-24 20:00:00,0.0,0.0,0.0,0.0,34.71,7.58,94.16,1.36,5.1,372.15,25.63
5685,2025-03-24 21:00:00,0.0,0.0,0.0,0.0,39.8,8.11,94.2,1.31,4.11,369.62,24.47
5686,2025-03-24 22:00:00,0.0,0.0,0.0,0.0,42.95,8.27,94.17,1.25,3.1,366.4,23.52
5687,2025-03-24 23:00:00,0.0,0.0,0.0,0.0,44.42,8.17,94.11,1.19,2.09,353.3,22.75
5688,2025-03-25 00:00:00,0.0,0.0,0.0,0.0,44.13,7.82,94.04,1.18,1.08,359.38,22.13
5689,2025-03-25 01:00:00,0.0,0.0,0.0,0.0,42.1,7.26,93.97,1.19,0.41,355.88,21.68
5690,2025-03-25 02:00:00,0.0,0.0,0.0,0.0,39.4,6.6,93.91,1.21,17.67,368.48,21.2
5691,2025-03-25 03:00:00,0.0,0.0,0.0,0.0,36.83,5.93,93.9,1.23,1.65,351.85,20.56
5692,2025-03-25 04:00:00,0.0,0.0,0.0,0.0,34.79,5.37,93.92,1.26,5.72,353.55,19.89
5693,2025-03-25 05:00:00,0.0,0.0,0.0,0.0,33.57,4.98,93.98,1.31,4.96,337.27,19.26
5694,2025-03-25 06:00:00,33.1,28.72,33.39,119.8,30.23,4.81,94.03,1.38,3.83,350.15,20.4
5695,2025-03-25 07:00:00,231.3,127.69,309.03,446.33,20.58,4.29,94.09,2.86,2.69,357.5,24.87
5696,2025-03-25 08:00:00,429.38,196.85,380.35,747.7,14.36,4.07,94.14,2.94,1.56,366.27,30.13
5697,2025-03-25 09:00:00,645.58,279.46,465.53,999.05,11.51,4.1,94.12,2.94,0.43,377.17,34.17
5698,2025-03-25 10:00:00,819.28,301.63,543.27,1183.28,10.75,4.27,94.07,2.49,0.44,384.1,36.13
5699,2025-03-25 11:00:00,917.85,345.7,582.54,1287.82,10.28,4.38,93.98,1.95,1.18,385.4,37.41
5700,2025-03-25 12:00:00,945.75,320.42,592.97,1305.57,9.81,4.37,93.87,1.39,1.91,394.85,38.21
5701,2025-03-25 13:00:00,864.25,315.0,570.43,1235.3,9.43,4.29,93.76,0.77,9.12,402.9,38.57
5702,2025-03-25 14:00:00,719.67,304.73,500.02,1081.85,9.47,4.28,93.67,0.24,10.83,406.42,38.44
5703,2025-03-25 15:00:00,515.03,268.43,377.21,855.67,10.21,4.48,93.6,0.83,17.95,407.23,37.86
5704,2025-03-25 16:00:00,297.48,185.78,275.66,572.2,11.83,4.84,93.59,1.62,12.56,396.8,36.58
5705,2025-03-25 17:00:00,92.7,73.91,84.6,260.85,15.98,5.62,93.63,1.9,7.0,385.5,33.83
5706,2025-03-25 18:00:00,0.0,0.0,0.0,0.0,24.62,6.94,93.71,2.06,0.83,375.7,29.93
5707,2025-03-25 19:00:00,0.0,0.0,0.0,0.0,33.91,8.45,93.81,2.72,0.69,372.83,27.8
5708,2025-03-25 20:00:00,0.0,0.0,0.0,0.0,44.53,9.76,93.9,2.49,0.55,371.02,25.62
5709,2025-03-25 21:00:00,0.0,0.0,0.0,0.0,53.13,10.7,93.94,2.01,0.41,367.45,24.2
5710,2025-03-25 22:00:00,0.0,0.0,0.0,0.0,59.65,11.22,93.93,1.32,0.83,365.1,23.06
5711,2025-03-25 23:00:00,0.0,0.0,0.0,0.0,63.68,11.32,93.89,0.94,1.71,356.12,22.12
5712,2025-03-26 00:00:00,0.0,0.0,0.0,0.0,64.86,11.06,93.82,0.88,2.6,362.58,21.43
5713,2025-03-26 01:00:00,0.0,0.0,0.0,0.0,63.9,10.61,93.75,0.91,3.49,361.0,20.99
5714,2025-03-26 02:00:00,0.0,0.0,0.0,0.0,62.51,10.16,93.71,0.96,4.37,359.58,20.64
5715,2025-03-26 03:00:00,0.0,0.0,0.0,0.0,61.14,9.79,93.7,0.97,2.89,357.27,20.4
5716,2025-03-26 04:00:00,0.0,0.0,0.0,0.0,59.46,9.44,93.72,0.94,0.83,357.08,20.27
5717,2025-03-26 05:00:00,0.0,0.0,0.0,0.0,57.25,9.06,93.78,0.86,0.41,344.9,20.23
5718,2025-03-26 06:00:00,35.28,31.47,34.23,123.65,52.58,8.75,93.85,0.78,4.27,362.92,21.06
5719,2025-03-26 07:00:00,224.3,126.14,262.85,450.5,42.57,8.48,93.93,0.95,0.63,365.55,24.04
5720,2025-03-26 08:00:00,444.73,222.91,346.21,751.38,23.14,6.47,93.99,0.98,14.7,382.52,29.84
5721,2025-03-26 09:00:00,667.45,229.89,560.25,1002.2,16.85,5.75,93.98,0.63,8.88,385.5,33.36
5722,2025-03-26 10:00:00,833.58,283.81,586.39,1185.88,14.34,5.54,93.93,0.69,1.97,388.88,35.59
5723,2025-03-26 11:00:00,931.8,285.78,644.61,1289.9,12.9,5.43,93.82,1.29,1.42,390.1,37.14
5724,2025-03-26 12:00:00,946.55,302.98,592.28,1307.18,12.16,5.4,93.69,1.97,0.45,395.35,38.1
5725,2025-03-26 13:00:00,878.97,275.28,634.7,1236.55,11.95,5.42,93.58,2.66,1.83,397.85,38.46
5726,2025-03-26 14:00:00,740.53,240.65,602.34,1082.85,12.62,5.58,93.51,3.26,2.08,397.12,37.98
5727,2025-03-26 15:00:00,541.67,178.83,546.47,856.55,14.59,6.03,93.5,4.04,3.8,395.3,36.73
5728,2025-03-26 16:00:00,311.35,143.13,361.85,573.08,18.48,6.76,93.55,4.79,3.77,390.85,34.51
5729,2025-03-26 17:00:00,113.82,56.56,196.47,262.2,25.73,7.85,93.64,4.91,3.75,386.88,31.29
5730,2025-03-26 18:00:00,0.0,0.0,0.0,0.0,37.9,9.4,93.75,4.7,3.72,377.5,27.7
5731,2025-03-26 19:00:00,0.0,0.0,0.0,0.0,50.71,10.88,93.84,4.31,0.41,372.65,25.24
5732,2025-03-26 20:00:00,0.0,0.0,0.0,0.0,59.98,11.76,93.92,3.47,5.63,373.2,23.74
5733,2025-03-26 21:00:00,0.0,0.0,0.0,0.0,66.2,12.3,93.96,2.78,6.18,371.38,22.85
5734,2025-03-26 22:00:00,0.0,0.0,0.0,0.0,70.08,12.62,93.95,2.3,6.61,369.62,22.33
5735,2025-03-26 23:00:00,0.0,0.0,0.0,0.0,73.16,12.87,93.92,1.98,7.03,361.7,21.94
5736,2025-03-27 00:00:00,0.0,0.0,0.0,0.0,75.59,13.04,93.88,1.82,7.46,368.0,21.61
5737,2025-03-27 01:00:00,0.0,0.0,0.0,0.0,77.73,13.09,93.84,1.54,7.9,367.95,21.21
5738,2025-03-27 02:00:00,0.0,0.0,0.0,0.0,79.35,13.01,93.81,1.31,10.67,368.33,20.77
5739,2025-03-27 03:00:00,0.0,0.0,0.0,0.0,78.99,12.76,93.8,1.12,17.35,367.3,20.53
5740,2025-03-27 04:00:00,0.0,0.0,0.0,0.0,78.89,12.45,93.83,0.88,12.88,366.0,20.16
5741,2025-03-27 05:00:00,0.0,0.0,0.0,0.0,80.71,12.2,93.89,0.84,3.31,354.45,19.48
5742,2025-03-27 06:00:00,36.65,35.57,30.29,127.55,76.7,12.06,93.98,1.51,9.5,371.25,20.13
5743,2025-03-27 07:00:00,208.43,109.67,278.66,454.62,58.9,10.98,94.07,2.51,19.75,385.48,22.94
5744,2025-03-27 08:00:00,420.3,211.3,334.88,755.0,43.82,9.87,94.12,2.78,24.27,396.55,26.12
5745,2025-03-27 09:00:00,552.2,237.8,359.19,1005.28,32.5,8.88,94.11,2.79,48.69,414.62,29.44
5746,2025-03-27 10:00:00,703.58,315.38,376.68,1188.4,25.42,8.19,94.06,2.83,55.2,424.95,32.33
5747,2025-03-27 11:00:00,888.78,320.75,515.71,1291.88,22.37,7.94,93.96,3.09,37.52,416.8,34.04
5748,2025-03-27 12:00:00,895.9,391.04,469.66,1308.7,22.3,8.01,93.85,3.69,21.18,414.1,34.23
5749,2025-03-27 13:00:00,846.85,374.02,524.36,1237.7,23.36,8.24,93.77,4.49,4.88,401.5,33.89
5750,2025-03-27 14:00:00,712.65,271.23,519.45,1083.75,24.8,8.44,93.72,5.2,4.48,399.23,33.23
5751,2025-03-27 15:00:00,520.78,207.73,457.37,857.35,26.46,8.57,93.71,5.69,4.08,397.23,32.35
5752,2025-03-27 16:00:00,298.38,154.93,303.84,573.95,29.0,8.62,93.73,5.78,3.67,394.12,30.84
5753,2025-03-27 17:00:00,108.55,59.89,155.3,263.55,32.6,8.57,93.77,5.26,3.27,387.98,28.71
5754,2025-03-27 18:00:00,0.0,0.0,0.0,0.0,37.6,8.56,93.82,3.61,2.87,380.23,26.26
5755,2025-03-27 19:00:00,0.0,0.0,0.0,0.0,41.71,8.63,93.87,2.64,2.46,375.35,24.66
5756,2025-03-27 20:00:00,0.0,0.0,0.0,0.0,45.19,8.76,93.92,2.03,2.06,371.62,23.58
5757,2025-03-27 21:00:00,0.0,0.0,0.0,0.0,48.1,8.89,93.92,1.73,1.66,367.9,22.79
5758,2025-03-27 22:00:00,0.0,0.0,0.0,0.0,50.6,8.97,93.9,1.58,1.25,364.65,22.1
5759,2025-03-27 23:00:00,0.0,0.0,0.0,0.0,52.43,8.94,93.87,1.48,0.85,354.33,21.46
5760,2025-03-28 00:00:00,0.0,0.0,0.0,0.0,53.06,8.74,93.82,1.35,0.45,359.35,20.89
5761,2025-03-28 01:00:00,0.0,0.0,0.0,0.0,52.29,8.39,93.78,1.25,0.04,357.38,20.46
5762,2025-03-28 02:00:00,0.0,0.0,0.0,0.0,51.26,8.07,93.75,1.17,0.41,356.85,20.15
5763,2025-03-28 03:00:00,0.0,0.0,0.0,0.0,50.71,7.84,93.75,1.13,1.25,356.55,19.86
5764,2025-03-28 04:00:00,0.0,0.0,0.0,0.0,51.64,7.78,93.79,1.13,2.09,356.85,19.45
5765,2025-03-28 05:00:00,0.0,0.0,0.0,0.0,53.96,7.89,93.85,1.13,2.93,346.88,18.98
5766,2025-03-28 06:00:00,38.22,31.76,43.76,131.5,53.14,8.3,93.92,1.39,3.76,363.67,20.05
5767,2025-03-28 07:00:00,234.95,127.21,280.84,458.75,47.47,9.01,93.99,2.58,4.6,376.3,23.24
5768,2025-03-28 08:00:00,448.83,202.0,430.59,758.62,36.25,8.61,94.04,2.88,9.27,382.12,27.02
5769,2025-03-28 09:00:00,661.88,247.49,517.26,1008.38,26.81,7.92,94.04,2.42,3.77,388.65,30.8
5770,2025-03-28 10:00:00,828.9,285.31,575.29,1190.93,21.96,7.65,94.0,1.76,1.75,396.8,33.71
5771,2025-03-28 11:00:00,923.47,287.3,631.69,1293.9,18.92,7.34,93.9,1.27,1.31,400.7,35.64
5772,2025-03-28 12:00:00,926.5,323.6,553.9,1310.25,17.14,7.14,93.77,1.13,0.62,408.85,36.92
5773,2025-03-28 13:00:00,857.72,282.04,586.48,1238.9,16.33,7.06,93.65,1.34,3.11,412.48,37.57
5774,2025-03-28 14:00:00,713.45,280.72,526.65,1084.7,16.06,7.01,93.56,1.74,5.27,414.4,37.73
5775,2025-03-28 15:00:00,521.83,199.84,473.25,858.17,16.44,6.97,93.51,2.21,4.86,412.33,37.19
5776,2025-03-28 16:00:00,293.42,140.52,308.17,574.8,17.59,6.98,93.5,2.67,6.27,408.4,35.98
5777,2025-03-28 17:00:00,96.3,72.48,90.45,264.9,20.59,7.23,93.55,2.82,5.34,398.65,33.77
5778,2025-03-28 18:00:00,0.0,0.0,0.0,0.0,27.41,7.89,93.63,2.87,4.55,387.6,30.27
5779,2025-03-28 19:00:00,0.0,0.0,0.0,0.0,33.32,8.61,93.75,3.28,2.48,380.88,28.41
5780,2025-03-28 20:00:00,0.0,0.0,0.0,0.0,38.5,9.07,93.84,2.94,1.65,376.23,26.84
5781,2025-03-28 21:00:00,0.0,0.0,0.0,0.0,41.54,9.1,93.9,2.34,0.41,371.45,25.62
5782,2025-03-28 22:00:00,0.0,0.0,0.0,0.0,42.32,8.74,93.89,1.86,0.32,367.8,24.63
5783,2025-03-28 23:00:00,0.0,0.0,0.0,0.0,41.32,8.13,93.84,1.6,0.22,359.77,23.82
5784,2025-03-29 00:00:00,0.0,0.0,0.0,0.0,39.16,7.43,93.76,1.53,0.12,359.8,23.21
5785,2025-03-29 01:00:00,0.0,0.0,0.0,0.0,36.75,6.82,93.69,1.52,0.02,356.23,22.84
5786,2025-03-29 02:00:00,0.0,0.0,0.0,0.0,35.41,6.38,93.64,1.47,3.31,356.15,22.35
5787,2025-03-29 03:00:00,0.0,0.0,0.0,0.0,34.86,6.07,93.63,1.42,0.41,351.58,21.79
5788,2025-03-29 04:00:00,0.0,0.0,0.0,0.0,34.72,5.85,93.67,1.43,9.58,357.92,21.26
5789,2025-03-29 05:00:00,0.0,0.0,0.0,0.0,34.55,5.65,93.74,1.51,18.76,360.33,20.79
5790,2025-03-29 06:00:00,33.45,31.87,18.86,135.5,30.95,5.46,93.81,2.17,27.81,375.7,22.04
5791,2025-03-29 07:00:00,199.82,136.55,175.23,462.85,23.62,5.15,93.88,3.55,34.32,389.08,25.58
5792,2025-03-29 08:00:00,386.0,209.0,248.56,762.22,18.28,5.29,93.92,3.63,47.22,418.52,30.44
5793,2025-03-29 09:00:00,573.03,242.86,391.95,1011.4,16.19,5.69,93.92,3.39,28.71,412.08,33.88
5794,2025-03-29 10:00:00,668.05,314.81,268.7,1193.4,14.57,5.79,93.87,2.94,69.72,457.9,36.09
5795,2025-03-29 11:00:00,833.12,356.37,415.45,1295.85,13.33,5.8,93.78,2.41,39.9,431.15,37.73
5796,2025-03-29 12:00:00,804.03,315.63,311.0,1311.75,12.66,5.83,93.65,1.94,53.22,451.17,38.76
5797,2025-03-29 13:00:00,738.7,335.43,371.14,1240.03,12.35,5.85,93.53,1.52,22.67,432.88,39.26
5798,2025-03-29 14:00:00,606.6,326.02,296.72,1085.57,12.32,5.83,93.46,1.13,26.08,433.58,39.22
5799,2025-03-29 15:00:00,438.9,268.3,260.27,858.97,12.79,5.86,93.42,0.78,17.46,422.02,38.62
5800,2025-03-29 16:00:00,252.68,174.69,170.54,575.65,13.85,5.94,93.43,1.09,18.24,411.92,37.4
5801,2025-03-29 17:00:00,78.97,80.04,33.12,266.25,17.34,6.44,93.47,1.35,15.02,400.62,34.78
5802,2025-03-29 18:00:00,0.0,0.0,0.0,0.0,21.65,6.67,93.58,1.93,22.44,392.58,31.46
5803,2025-03-29 19:00:00,0.0,0.0,0.0,0.0,24.85,6.86,93.7,2.72,20.07,384.55,29.56
5804,2025-03-29 20:00:00,0.0,0.0,0.0,0.0,28.12,6.94,93.8,2.69,12.21,378.45,27.65
5805,2025-03-29 21:00:00,0.0,0.0,0.0,0.0,29.1,6.67,93.86,2.4,2.48,369.77,26.4
